"date","date_obs","heure_obs","temperature_eau_c"
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2017-10-02,2017-10-02,"10:00:00",10.6
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2021-09-03,2021-09-03,"13:00:00",12.2
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2016-09-12,2016-09-12,"12:00:00",NA
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2019-10-09,2019-10-09,"12:55:00",11.5
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2021-09-13,2021-09-13,"12:30:00",19.9
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2017-09-21,2017-09-21,"11:33:00",17
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2020-09-25,2020-09-25,"10:38:00",7.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2018-09-18,2018-09-18,"14:15:00",10.9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2019-09-13,2019-09-13,"09:30:00",9
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-08,2021-09-08,"13:23:00",21.2
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2021-09-29,2021-09-29,"09:45:00",10
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2019-09-18,2019-09-18,"12:30:00",5.6
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2020-09-30,2020-09-30,"10:45:00",16.8
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2018-08-09,2018-08-09,"09:30:00",NA
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
2019-09-12,2019-09-12,"12:30:00",11.8
